Search_method Problem Max_evals Run Score
# Java VM: Java HotSpot(TM) 64-Bit Server VM (25.101-b13 mixed mode windows-amd64 compressed oops)
# Problematic frame:
# J 1392 C2 clojure.lang.LazySeq.seq()Lclojure/lang/ISeq; (53 bytes) @ 0x0000000002ccdbb7 [0x0000000002ccdaa0+0x117]
#
# Failed to write core dump. Minidumps are not enabled by default on client versions of Windows
#
# An error report file with more information is saved as:
# C:\Users\smil1201\Desktop\assignments\simple-search\hs_err_pid9300.log
#
# If you would like to submit a bug report, please visit:
#   http://bugreport.java.com/bugreport/crash.jsp
#
