Search_method Problem Max_evals Run Score
hill_climber_cliff_score knapPI_11_20_1000_4 2500 0 0
hill_climber_cliff_score knapPI_11_20_1000_4 2500 1 0
hill_climber_cliff_score knapPI_11_20_1000_4 2500 2 0
hill_climber_cliff_score knapPI_11_20_1000_4 2500 3 0
hill_climber_cliff_score knapPI_11_20_1000_4 2500 4 0
hill_climber_cliff_score knapPI_11_20_1000_4 2500 5 1440
hill_climber_cliff_score knapPI_11_20_1000_4 2500 6 0
hill_climber_cliff_score knapPI_11_20_1000_4 2500 7 0
hill_climber_cliff_score knapPI_11_20_1000_4 2500 8 1280
hill_climber_cliff_score knapPI_11_20_1000_4 2500 9 0
hill_climber_cliff_score knapPI_11_20_1000_4 2500 10 1320
hill_climber_cliff_score knapPI_11_20_1000_4 2500 11 1360
hill_climber_cliff_score knapPI_11_20_1000_4 2500 12 0
hill_climber_cliff_score knapPI_11_20_1000_4 2500 13 1400
hill_climber_cliff_score knapPI_11_20_1000_4 2500 14 0
hill_climber_cliff_score knapPI_11_20_1000_4 2500 15 1320
hill_climber_cliff_score knapPI_11_20_1000_4 2500 16 0
hill_climber_cliff_score knapPI_11_20_1000_4 2500 17 0
hill_climber_cliff_score knapPI_11_20_1000_4 2500 18 0
hill_climber_cliff_score knapPI_11_20_1000_4 2500 19 0
hill_climber_cliff_score knapPI_11_20_1000_4 2500 20 0
hill_climber_cliff_score knapPI_11_20_1000_4 2500 21 1200
hill_climber_cliff_score knapPI_11_20_1000_4 2500 22 0
hill_climber_cliff_score knapPI_11_20_1000_4 2500 23 0
hill_climber_cliff_score knapPI_11_20_1000_4 2500 24 0
hill_climber_cliff_score knapPI_11_20_1000_4 2500 25 0
hill_climber_cliff_score knapPI_11_20_1000_4 2500 26 0
hill_climber_cliff_score knapPI_11_20_1000_4 2500 27 0
hill_climber_cliff_score knapPI_11_20_1000_4 2500 28 0
hill_climber_cliff_score knapPI_11_20_1000_4 2500 29 1320
hill_climber_cliff_score knapPI_13_20_1000_4 2500 0 0
hill_climber_cliff_score knapPI_13_20_1000_4 2500 1 0
hill_climber_cliff_score knapPI_13_20_1000_4 2500 2 0
hill_climber_cliff_score knapPI_13_20_1000_4 2500 3 0
hill_climber_cliff_score knapPI_13_20_1000_4 2500 4 0
hill_climber_cliff_score knapPI_13_20_1000_4 2500 5 0
hill_climber_cliff_score knapPI_13_20_1000_4 2500 6 0
hill_climber_cliff_score knapPI_13_20_1000_4 2500 7 0
hill_climber_cliff_score knapPI_13_20_1000_4 2500 8 889
hill_climber_cliff_score knapPI_13_20_1000_4 2500 9 0
hill_climber_cliff_score knapPI_13_20_1000_4 2500 10 0
hill_climber_cliff_score knapPI_13_20_1000_4 2500 11 0
hill_climber_cliff_score knapPI_13_20_1000_4 2500 12 0
hill_climber_cliff_score knapPI_13_20_1000_4 2500 13 0
hill_climber_cliff_score knapPI_13_20_1000_4 2500 14 0
hill_climber_cliff_score knapPI_13_20_1000_4 2500 15 0
hill_climber_cliff_score knapPI_13_20_1000_4 2500 16 0
hill_climber_cliff_score knapPI_13_20_1000_4 2500 17 0
hill_climber_cliff_score knapPI_13_20_1000_4 2500 18 0
hill_climber_cliff_score knapPI_13_20_1000_4 2500 19 0
hill_climber_cliff_score knapPI_13_20_1000_4 2500 20 0
hill_climber_cliff_score knapPI_13_20_1000_4 2500 21 0
hill_climber_cliff_score knapPI_13_20_1000_4 2500 22 0
hill_climber_cliff_score knapPI_13_20_1000_4 2500 23 0
hill_climber_cliff_score knapPI_13_20_1000_4 2500 24 0
hill_climber_cliff_score knapPI_13_20_1000_4 2500 25 0
hill_climber_cliff_score knapPI_13_20_1000_4 2500 26 0
hill_climber_cliff_score knapPI_13_20_1000_4 2500 27 0
hill_climber_cliff_score knapPI_13_20_1000_4 2500 28 0
hill_climber_cliff_score knapPI_13_20_1000_4 2500 29 0
hill_climber_cliff_score knapPI_16_20_1000_4 2500 0 0
hill_climber_cliff_score knapPI_16_20_1000_4 2500 1 0
hill_climber_cliff_score knapPI_16_20_1000_4 2500 2 0
hill_climber_cliff_score knapPI_16_20_1000_4 2500 3 0
hill_climber_cliff_score knapPI_16_20_1000_4 2500 4 0
hill_climber_cliff_score knapPI_16_20_1000_4 2500 5 0
hill_climber_cliff_score knapPI_16_20_1000_4 2500 6 0
hill_climber_cliff_score knapPI_16_20_1000_4 2500 7 0
hill_climber_cliff_score knapPI_16_20_1000_4 2500 8 0
hill_climber_cliff_score knapPI_16_20_1000_4 2500 9 0
hill_climber_cliff_score knapPI_16_20_1000_4 2500 10 0
hill_climber_cliff_score knapPI_16_20_1000_4 2500 11 0
hill_climber_cliff_score knapPI_16_20_1000_4 2500 12 0
hill_climber_cliff_score knapPI_16_20_1000_4 2500 13 0
hill_climber_cliff_score knapPI_16_20_1000_4 2500 14 0
hill_climber_cliff_score knapPI_16_20_1000_4 2500 15 0
hill_climber_cliff_score knapPI_16_20_1000_4 2500 16 0
hill_climber_cliff_score knapPI_16_20_1000_4 2500 17 0
