Search_method Problem Max_evals Run Score
hill_climber_cliff_score knapPI_16_200_1000_4 2000 21 0
hill_climber_cliff_score knapPI_16_200_1000_4 2000 22 0
hill_climber_cliff_score knapPI_16_200_1000_4 2000 23 0
hill_climber_cliff_score knapPI_16_200_1000_4 2000 24 0
hill_climber_cliff_score knapPI_16_200_1000_4 2000 25 0
hill_climber_cliff_score knapPI_16_200_1000_4 2000 26 0
hill_climber_cliff_score knapPI_16_200_1000_4 2000 27 0
hill_climber_cliff_score knapPI_16_200_1000_4 2000 28 0
hill_climber_cliff_score knapPI_16_200_1000_4 2000 29 0
hill_climber_cliff_score knapPI_11_1000_1000_4 2000 0 0
hill_climber_cliff_score knapPI_11_1000_1000_4 2000 1 0
hill_climber_cliff_score knapPI_11_1000_1000_4 2000 2 0
hill_climber_cliff_score knapPI_11_1000_1000_4 2000 3 0
hill_climber_cliff_score knapPI_11_1000_1000_4 2000 4 0
hill_climber_cliff_score knapPI_11_1000_1000_4 2000 5 0
hill_climber_cliff_score knapPI_11_1000_1000_4 2000 6 0
hill_climber_cliff_score knapPI_11_1000_1000_4 2000 7 0
hill_climber_cliff_score knapPI_11_1000_1000_4 2000 8 0
hill_climber_cliff_score knapPI_11_1000_1000_4 2000 9 0
hill_climber_cliff_score knapPI_11_1000_1000_4 2000 10 0
hill_climber_cliff_score knapPI_11_1000_1000_4 2000 11 0
hill_climber_cliff_score knapPI_11_1000_1000_4 2000 12 0
hill_climber_cliff_score knapPI_11_1000_1000_4 2000 13 0
hill_climber_cliff_score knapPI_11_1000_1000_4 2000 14 0
hill_climber_cliff_score knapPI_11_1000_1000_4 2000 15 0
hill_climber_cliff_score knapPI_11_1000_1000_4 2000 16 0
hill_climber_cliff_score knapPI_11_1000_1000_4 2000 17 0
hill_climber_cliff_score knapPI_11_1000_1000_4 2000 18 0
hill_climber_cliff_score knapPI_11_1000_1000_4 2000 19 0
hill_climber_cliff_score knapPI_11_1000_1000_4 2000 20 0
hill_climber_cliff_score knapPI_11_1000_1000_4 2000 21 0
hill_climber_cliff_score knapPI_11_1000_1000_4 2000 22 0
hill_climber_cliff_score knapPI_11_1000_1000_4 2000 23 0
hill_climber_cliff_score knapPI_11_1000_1000_4 2000 24 0
hill_climber_cliff_score knapPI_11_1000_1000_4 2000 25 0
hill_climber_cliff_score knapPI_11_1000_1000_4 2000 26 0
hill_climber_cliff_score knapPI_11_1000_1000_4 2000 27 0
hill_climber_cliff_score knapPI_11_1000_1000_4 2000 28 0
hill_climber_cliff_score knapPI_11_1000_1000_4 2000 29 0
hill_climber_cliff_score knapPI_13_1000_1000_4 2000 0 0
hill_climber_cliff_score knapPI_13_1000_1000_4 2000 1 0
hill_climber_cliff_score knapPI_13_1000_1000_4 2000 2 0
hill_climber_cliff_score knapPI_13_1000_1000_4 2000 3 0
hill_climber_cliff_score knapPI_13_1000_1000_4 2000 4 0
hill_climber_cliff_score knapPI_13_1000_1000_4 2000 5 0
hill_climber_cliff_score knapPI_13_1000_1000_4 2000 6 0
hill_climber_cliff_score knapPI_13_1000_1000_4 2000 7 0
hill_climber_cliff_score knapPI_13_1000_1000_4 2000 8 0
hill_climber_cliff_score knapPI_13_1000_1000_4 2000 9 0
hill_climber_cliff_score knapPI_13_1000_1000_4 2000 10 0
hill_climber_cliff_score knapPI_13_1000_1000_4 2000 11 0
hill_climber_cliff_score knapPI_13_1000_1000_4 2000 12 0
hill_climber_cliff_score knapPI_13_1000_1000_4 2000 13 0
hill_climber_cliff_score knapPI_13_1000_1000_4 2000 14 0
hill_climber_cliff_score knapPI_13_1000_1000_4 2000 15 0
hill_climber_cliff_score knapPI_13_1000_1000_4 2000 16 0
hill_climber_cliff_score knapPI_13_1000_1000_4 2000 17 0
hill_climber_cliff_score knapPI_13_1000_1000_4 2000 18 0
hill_climber_cliff_score knapPI_13_1000_1000_4 2000 19 0
hill_climber_cliff_score knapPI_13_1000_1000_4 2000 20 0
hill_climber_cliff_score knapPI_13_1000_1000_4 2000 21 0
hill_climber_cliff_score knapPI_13_1000_1000_4 2000 22 0
hill_climber_cliff_score knapPI_13_1000_1000_4 2000 23 0
hill_climber_cliff_score knapPI_13_1000_1000_4 2000 24 0
hill_climber_cliff_score knapPI_13_1000_1000_4 2000 25 0
hill_climber_cliff_score knapPI_13_1000_1000_4 2000 26 0
hill_climber_cliff_score knapPI_13_1000_1000_4 2000 27 0
hill_climber_cliff_score knapPI_13_1000_1000_4 2000 28 0
hill_climber_cliff_score knapPI_13_1000_1000_4 2000 29 0
hill_climber_cliff_score knapPI_16_1000_1000_4 2000 0 0
hill_climber_cliff_score knapPI_16_1000_1000_4 2000 1 0
hill_climber_cliff_score knapPI_16_1000_1000_4 2000 2 0
hill_climber_cliff_score knapPI_16_1000_1000_4 2000 3 0
hill_climber_cliff_score knapPI_16_1000_1000_4 2000 4 0
hill_climber_cliff_score knapPI_16_1000_1000_4 2000 5 0
hill_climber_cliff_score knapPI_16_1000_1000_4 2000 6 0
hill_climber_cliff_score knapPI_16_1000_1000_4 2000 7 0
hill_climber_cliff_score knapPI_16_1000_1000_4 2000 8 0
hill_climber_cliff_score knapPI_16_1000_1000_4 2000 9 0
hill_climber_cliff_score knapPI_16_1000_1000_4 2000 10 0
hill_climber_cliff_score knapPI_16_1000_1000_4 2000 11 0
hill_climber_cliff_score knapPI_16_1000_1000_4 2000 12 0
hill_climber_cliff_score knapPI_16_1000_1000_4 2000 13 0
hill_climber_cliff_score knapPI_16_1000_1000_4 2000 14 0
hill_climber_cliff_score knapPI_16_1000_1000_4 2000 15 0
hill_climber_cliff_score knapPI_16_1000_1000_4 2000 16 0
hill_climber_cliff_score knapPI_16_1000_1000_4 2000 17 0
hill_climber_cliff_score knapPI_16_1000_1000_4 2000 18 0
hill_climber_cliff_score knapPI_16_1000_1000_4 2000 19 0
hill_climber_cliff_score knapPI_16_1000_1000_4 2000 20 0
hill_climber_cliff_score knapPI_16_1000_1000_4 2000 21 0
hill_climber_cliff_score knapPI_16_1000_1000_4 2000 22 0
hill_climber_cliff_score knapPI_16_1000_1000_4 2000 23 0
hill_climber_cliff_score knapPI_16_1000_1000_4 2000 24 0
hill_climber_cliff_score knapPI_16_1000_1000_4 2000 25 0
hill_climber_cliff_score knapPI_16_1000_1000_4 2000 26 0
hill_climber_cliff_score knapPI_16_1000_1000_4 2000 27 0
hill_climber_cliff_score knapPI_16_1000_1000_4 2000 28 0
hill_climber_cliff_score knapPI_16_1000_1000_4 2000 29 0
hill_climber_lexi_score knapPI_11_20_1000_4 2000 0 1440
hill_climber_lexi_score knapPI_11_20_1000_4 2000 1 1440
hill_climber_lexi_score knapPI_11_20_1000_4 2000 2 1440
hill_climber_lexi_score knapPI_11_20_1000_4 2000 3 1440
hill_climber_lexi_score knapPI_11_20_1000_4 2000 4 1440
hill_climber_lexi_score knapPI_11_20_1000_4 2000 5 1440
hill_climber_lexi_score knapPI_11_20_1000_4 2000 6 1440
hill_climber_lexi_score knapPI_11_20_1000_4 2000 7 1440
hill_climber_lexi_score knapPI_11_20_1000_4 2000 8 1440
hill_climber_lexi_score knapPI_11_20_1000_4 2000 9 1440
hill_climber_lexi_score knapPI_11_20_1000_4 2000 10 1440
hill_climber_lexi_score knapPI_11_20_1000_4 2000 11 1440
hill_climber_lexi_score knapPI_11_20_1000_4 2000 12 1440
hill_climber_lexi_score knapPI_11_20_1000_4 2000 13 1440
hill_climber_lexi_score knapPI_11_20_1000_4 2000 14 1440
hill_climber_lexi_score knapPI_11_20_1000_4 2000 15 1440
hill_climber_lexi_score knapPI_11_20_1000_4 2000 16 1440
hill_climber_lexi_score knapPI_11_20_1000_4 2000 17 1440
hill_climber_lexi_score knapPI_11_20_1000_4 2000 18 1440
hill_climber_lexi_score knapPI_11_20_1000_4 2000 19 1440
hill_climber_lexi_score knapPI_11_20_1000_4 2000 20 1440
hill_climber_lexi_score knapPI_11_20_1000_4 2000 21 1440
hill_climber_lexi_score knapPI_11_20_1000_4 2000 22 1440
hill_climber_lexi_score knapPI_11_20_1000_4 2000 23 1440
hill_climber_lexi_score knapPI_11_20_1000_4 2000 24 1440
hill_climber_lexi_score knapPI_11_20_1000_4 2000 25 1440
hill_climber_lexi_score knapPI_11_20_1000_4 2000 26 1440
hill_climber_lexi_score knapPI_11_20_1000_4 2000 27 1440
hill_climber_lexi_score knapPI_11_20_1000_4 2000 28 1440
hill_climber_lexi_score knapPI_11_20_1000_4 2000 29 1440
hill_climber_lexi_score knapPI_13_20_1000_4 2000 0 907
hill_climber_lexi_score knapPI_13_20_1000_4 2000 1 907
hill_climber_lexi_score knapPI_13_20_1000_4 2000 2 907
hill_climber_lexi_score knapPI_13_20_1000_4 2000 3 907
hill_climber_lexi_score knapPI_13_20_1000_4 2000 4 907
hill_climber_lexi_score knapPI_13_20_1000_4 2000 5 907
hill_climber_lexi_score knapPI_13_20_1000_4 2000 6 907
hill_climber_lexi_score knapPI_13_20_1000_4 2000 7 907
hill_climber_lexi_score knapPI_13_20_1000_4 2000 8 907
hill_climber_lexi_score knapPI_13_20_1000_4 2000 9 907
hill_climber_lexi_score knapPI_13_20_1000_4 2000 10 907
hill_climber_lexi_score knapPI_13_20_1000_4 2000 11 907
hill_climber_lexi_score knapPI_13_20_1000_4 2000 12 907
hill_climber_lexi_score knapPI_13_20_1000_4 2000 13 907
hill_climber_lexi_score knapPI_13_20_1000_4 2000 14 907
hill_climber_lexi_score knapPI_13_20_1000_4 2000 15 907
hill_climber_lexi_score knapPI_13_20_1000_4 2000 16 907
hill_climber_lexi_score knapPI_13_20_1000_4 2000 17 907
hill_climber_lexi_score knapPI_13_20_1000_4 2000 18 907
hill_climber_lexi_score knapPI_13_20_1000_4 2000 19 907
hill_climber_lexi_score knapPI_13_20_1000_4 2000 20 907
hill_climber_lexi_score knapPI_13_20_1000_4 2000 21 907
hill_climber_lexi_score knapPI_13_20_1000_4 2000 22 907
hill_climber_lexi_score knapPI_13_20_1000_4 2000 23 907
hill_climber_lexi_score knapPI_13_20_1000_4 2000 24 907
hill_climber_lexi_score knapPI_13_20_1000_4 2000 25 907
hill_climber_lexi_score knapPI_13_20_1000_4 2000 26 907
hill_climber_lexi_score knapPI_13_20_1000_4 2000 27 907
hill_climber_lexi_score knapPI_13_20_1000_4 2000 28 907
hill_climber_lexi_score knapPI_13_20_1000_4 2000 29 907
hill_climber_lexi_score knapPI_16_20_1000_4 2000 0 2893
hill_climber_lexi_score knapPI_16_20_1000_4 2000 1 2893
hill_climber_lexi_score knapPI_16_20_1000_4 2000 2 2893
hill_climber_lexi_score knapPI_16_20_1000_4 2000 3 2893
hill_climber_lexi_score knapPI_16_20_1000_4 2000 4 2682
hill_climber_lexi_score knapPI_16_20_1000_4 2000 5 2893
hill_climber_lexi_score knapPI_16_20_1000_4 2000 6 2893
hill_climber_lexi_score knapPI_16_20_1000_4 2000 7 2893
hill_climber_lexi_score knapPI_16_20_1000_4 2000 8 2893
hill_climber_lexi_score knapPI_16_20_1000_4 2000 9 2893
hill_climber_lexi_score knapPI_16_20_1000_4 2000 10 2893
hill_climber_lexi_score knapPI_16_20_1000_4 2000 11 2893
hill_climber_lexi_score knapPI_16_20_1000_4 2000 12 2893
hill_climber_lexi_score knapPI_16_20_1000_4 2000 13 2893
hill_climber_lexi_score knapPI_16_20_1000_4 2000 14 2893
hill_climber_lexi_score knapPI_16_20_1000_4 2000 15 2893
hill_climber_lexi_score knapPI_16_20_1000_4 2000 16 2893
hill_climber_lexi_score knapPI_16_20_1000_4 2000 17 2682
hill_climber_lexi_score knapPI_16_20_1000_4 2000 18 2682
hill_climber_lexi_score knapPI_16_20_1000_4 2000 19 2893
hill_climber_lexi_score knapPI_16_20_1000_4 2000 20 2893
hill_climber_lexi_score knapPI_16_20_1000_4 2000 21 2893
hill_climber_lexi_score knapPI_16_20_1000_4 2000 22 2886
hill_climber_lexi_score knapPI_16_20_1000_4 2000 23 2893
hill_climber_lexi_score knapPI_16_20_1000_4 2000 24 2893
hill_climber_lexi_score knapPI_16_20_1000_4 2000 25 2893
hill_climber_lexi_score knapPI_16_20_1000_4 2000 26 2597
hill_climber_lexi_score knapPI_16_20_1000_4 2000 27 2893
hill_climber_lexi_score knapPI_16_20_1000_4 2000 28 2886
hill_climber_lexi_score knapPI_16_20_1000_4 2000 29 2893
hill_climber_lexi_score knapPI_11_200_1000_4 2000 0 5180
hill_climber_lexi_score knapPI_11_200_1000_4 2000 1 5180
hill_climber_lexi_score knapPI_11_200_1000_4 2000 2 5180
hill_climber_lexi_score knapPI_11_200_1000_4 2000 3 5180
hill_climber_lexi_score knapPI_11_200_1000_4 2000 4 5180
hill_climber_lexi_score knapPI_11_200_1000_4 2000 5 5180
hill_climber_lexi_score knapPI_11_200_1000_4 2000 6 5180
hill_climber_lexi_score knapPI_11_200_1000_4 2000 7 5180
hill_climber_lexi_score knapPI_11_200_1000_4 2000 8 5180
hill_climber_lexi_score knapPI_11_200_1000_4 2000 9 5180
hill_climber_lexi_score knapPI_11_200_1000_4 2000 10 5180
hill_climber_lexi_score knapPI_11_200_1000_4 2000 11 5180
hill_climber_lexi_score knapPI_11_200_1000_4 2000 12 5180
hill_climber_lexi_score knapPI_11_200_1000_4 2000 13 5180
hill_climber_lexi_score knapPI_11_200_1000_4 2000 14 5180
hill_climber_lexi_score knapPI_11_200_1000_4 2000 15 5180
hill_climber_lexi_score knapPI_11_200_1000_4 2000 16 5180
hill_climber_lexi_score knapPI_11_200_1000_4 2000 17 5180
hill_climber_lexi_score knapPI_11_200_1000_4 2000 18 5180
hill_climber_lexi_score knapPI_11_200_1000_4 2000 19 5180
hill_climber_lexi_score knapPI_11_200_1000_4 2000 20 5180
hill_climber_lexi_score knapPI_11_200_1000_4 2000 21 5180
hill_climber_lexi_score knapPI_11_200_1000_4 2000 22 5180
hill_climber_lexi_score knapPI_11_200_1000_4 2000 23 5180
hill_climber_lexi_score knapPI_11_200_1000_4 2000 24 5180
hill_climber_lexi_score knapPI_11_200_1000_4 2000 25 5180
hill_climber_lexi_score knapPI_11_200_1000_4 2000 26 5180
hill_climber_lexi_score knapPI_11_200_1000_4 2000 27 5180
hill_climber_lexi_score knapPI_11_200_1000_4 2000 28 5180
hill_climber_lexi_score knapPI_11_200_1000_4 2000 29 5180
hill_climber_lexi_score knapPI_13_200_1000_4 2000 0 3680
hill_climber_lexi_score knapPI_13_200_1000_4 2000 1 3680
hill_climber_lexi_score knapPI_13_200_1000_4 2000 2 3680
hill_climber_lexi_score knapPI_13_200_1000_4 2000 3 3680
hill_climber_lexi_score knapPI_13_200_1000_4 2000 4 3680
hill_climber_lexi_score knapPI_13_200_1000_4 2000 5 3680
hill_climber_lexi_score knapPI_13_200_1000_4 2000 6 3680
hill_climber_lexi_score knapPI_13_200_1000_4 2000 7 3680
hill_climber_lexi_score knapPI_13_200_1000_4 2000 8 3680
hill_climber_lexi_score knapPI_13_200_1000_4 2000 9 3680
hill_climber_lexi_score knapPI_13_200_1000_4 2000 10 3680
hill_climber_lexi_score knapPI_13_200_1000_4 2000 11 3680
hill_climber_lexi_score knapPI_13_200_1000_4 2000 12 3680
hill_climber_lexi_score knapPI_13_200_1000_4 2000 13 3680
hill_climber_lexi_score knapPI_13_200_1000_4 2000 14 3680
hill_climber_lexi_score knapPI_13_200_1000_4 2000 15 3680
hill_climber_lexi_score knapPI_13_200_1000_4 2000 16 3680
hill_climber_lexi_score knapPI_13_200_1000_4 2000 17 3680
hill_climber_lexi_score knapPI_13_200_1000_4 2000 18 3680
hill_climber_lexi_score knapPI_13_200_1000_4 2000 19 3680
hill_climber_lexi_score knapPI_13_200_1000_4 2000 20 3680
hill_climber_lexi_score knapPI_13_200_1000_4 2000 21 3680
hill_climber_lexi_score knapPI_13_200_1000_4 2000 22 3680
hill_climber_lexi_score knapPI_13_200_1000_4 2000 23 3680
hill_climber_lexi_score knapPI_13_200_1000_4 2000 24 3680
hill_climber_lexi_score knapPI_13_200_1000_4 2000 25 3680
hill_climber_lexi_score knapPI_13_200_1000_4 2000 26 3680
hill_climber_lexi_score knapPI_13_200_1000_4 2000 27 3680
hill_climber_lexi_score knapPI_13_200_1000_4 2000 28 3680
hill_climber_lexi_score knapPI_13_200_1000_4 2000 29 3680
hill_climber_lexi_score knapPI_16_200_1000_4 2000 0 10259
hill_climber_lexi_score knapPI_16_200_1000_4 2000 1 9607
hill_climber_lexi_score knapPI_16_200_1000_4 2000 2 10280
hill_climber_lexi_score knapPI_16_200_1000_4 2000 3 9859
hill_climber_lexi_score knapPI_16_200_1000_4 2000 4 10067
hill_climber_lexi_score knapPI_16_200_1000_4 2000 5 10021
hill_climber_lexi_score knapPI_16_200_1000_4 2000 6 10143
hill_climber_lexi_score knapPI_16_200_1000_4 2000 7 10105
