Search_method Problem Max_evals Run Score
evolution-algorithm_penalized_score knapPI_11_20_1000_4 1000 0 1400
evolution-algorithm_penalized_score knapPI_11_20_1000_4 1000 1 1440
evolution-algorithm_penalized_score knapPI_11_20_1000_4 1000 2 1440
evolution-algorithm_penalized_score knapPI_11_20_1000_4 1000 3 1320
evolution-algorithm_penalized_score knapPI_11_20_1000_4 1000 4 1400
evolution-algorithm_penalized_score knapPI_13_20_1000_4 1000 0 889
evolution-algorithm_penalized_score knapPI_13_20_1000_4 1000 1 889
evolution-algorithm_penalized_score knapPI_13_20_1000_4 1000 2 889
evolution-algorithm_penalized_score knapPI_13_20_1000_4 1000 3 890
evolution-algorithm_penalized_score knapPI_13_20_1000_4 1000 4 907
evolution-algorithm_penalized_score knapPI_16_20_1000_4 1000 0 2893
evolution-algorithm_penalized_score knapPI_16_20_1000_4 1000 1 2893
evolution-algorithm_penalized_score knapPI_16_20_1000_4 1000 2 2893
evolution-algorithm_penalized_score knapPI_16_20_1000_4 1000 3 2893
evolution-algorithm_penalized_score knapPI_16_20_1000_4 1000 4 2893
evolution-algorithm_penalized_score knapPI_11_200_1000_4 1000 0 5100
evolution-algorithm_penalized_score knapPI_11_200_1000_4 1000 1 5060
evolution-algorithm_penalized_score knapPI_11_200_1000_4 1000 2 4740
evolution-algorithm_penalized_score knapPI_11_200_1000_4 1000 3 4980
evolution-algorithm_penalized_score knapPI_11_200_1000_4 1000 4 5180
evolution-algorithm_penalized_score knapPI_13_200_1000_4 1000 0 3637
evolution-algorithm_penalized_score knapPI_13_200_1000_4 1000 1 3637
evolution-algorithm_penalized_score knapPI_13_200_1000_4 1000 2 3663
evolution-algorithm_penalized_score knapPI_13_200_1000_4 1000 3 3620
evolution-algorithm_penalized_score knapPI_13_200_1000_4 1000 4 3620
evolution-algorithm_penalized_score knapPI_16_200_1000_4 1000 0 13621
evolution-algorithm_penalized_score knapPI_16_200_1000_4 1000 1 13366
evolution-algorithm_penalized_score knapPI_16_200_1000_4 1000 2 13903
evolution-algorithm_penalized_score knapPI_16_200_1000_4 1000 3 13377
evolution-algorithm_penalized_score knapPI_16_200_1000_4 1000 4 14020
hill_climber_penalized_score knapPI_11_20_1000_4 1000 0 1280
hill_climber_penalized_score knapPI_11_20_1000_4 1000 1 1320
hill_climber_penalized_score knapPI_11_20_1000_4 1000 2 1400
hill_climber_penalized_score knapPI_11_20_1000_4 1000 3 1320
hill_climber_penalized_score knapPI_11_20_1000_4 1000 4 1360
hill_climber_penalized_score knapPI_13_20_1000_4 1000 0 889
hill_climber_penalized_score knapPI_13_20_1000_4 1000 1 907
hill_climber_penalized_score knapPI_13_20_1000_4 1000 2 863
hill_climber_penalized_score knapPI_13_20_1000_4 1000 3 889
hill_climber_penalized_score knapPI_13_20_1000_4 1000 4 907
hill_climber_penalized_score knapPI_16_20_1000_4 1000 0 2893
hill_climber_penalized_score knapPI_16_20_1000_4 1000 1 2597
hill_climber_penalized_score knapPI_16_20_1000_4 1000 2 2557
hill_climber_penalized_score knapPI_16_20_1000_4 1000 3 2682
hill_climber_penalized_score knapPI_16_20_1000_4 1000 4 2131
hill_climber_penalized_score knapPI_11_200_1000_4 1000 0 4300
hill_climber_penalized_score knapPI_11_200_1000_4 1000 1 -5411
hill_climber_penalized_score knapPI_11_200_1000_4 1000 2 4180
hill_climber_penalized_score knapPI_11_200_1000_4 1000 3 -4642
hill_climber_penalized_score knapPI_11_200_1000_4 1000 4 -5752
hill_climber_penalized_score knapPI_13_200_1000_4 1000 0 -3891
hill_climber_penalized_score knapPI_13_200_1000_4 1000 1 -2796
hill_climber_penalized_score knapPI_13_200_1000_4 1000 2 -3570
hill_climber_penalized_score knapPI_13_200_1000_4 1000 3 3602
hill_climber_penalized_score knapPI_13_200_1000_4 1000 4 -3219
hill_climber_penalized_score knapPI_16_200_1000_4 1000 0 -6663
hill_climber_penalized_score knapPI_16_200_1000_4 1000 1 7818
hill_climber_penalized_score knapPI_16_200_1000_4 1000 2 7544
hill_climber_penalized_score knapPI_16_200_1000_4 1000 3 7763
hill_climber_penalized_score knapPI_16_200_1000_4 1000 4 8352
