Search_method Problem Max_evals Run Score
hill_climber_lexi_score knapPI_16_200_1000_1 1000 9 3524
hill_climber_lexi_score knapPI_16_200_1000_1 1000 10 3900
hill_climber_lexi_score knapPI_16_200_1000_1 1000 11 3636
hill_climber_lexi_score knapPI_16_200_1000_1 1000 12 3829
hill_climber_lexi_score knapPI_16_200_1000_1 1000 13 3557
hill_climber_lexi_score knapPI_16_200_1000_1 1000 14 3807
hill_climber_lexi_score knapPI_16_200_1000_1 1000 15 3860
hill_climber_lexi_score knapPI_16_200_1000_1 1000 16 3665
hill_climber_lexi_score knapPI_16_200_1000_1 1000 17 4042
hill_climber_lexi_score knapPI_16_200_1000_1 1000 18 3703
hill_climber_lexi_score knapPI_16_200_1000_1 1000 19 3730
hill_climber_lexi_score knapPI_16_200_1000_2 1000 0 5474
hill_climber_lexi_score knapPI_16_200_1000_2 1000 1 5639
hill_climber_lexi_score knapPI_16_200_1000_2 1000 2 5924
hill_climber_lexi_score knapPI_16_200_1000_2 1000 3 5730
hill_climber_lexi_score knapPI_16_200_1000_2 1000 4 5507
hill_climber_lexi_score knapPI_16_200_1000_2 1000 5 5678
hill_climber_lexi_score knapPI_16_200_1000_2 1000 6 5462
hill_climber_lexi_score knapPI_16_200_1000_2 1000 7 5779
hill_climber_lexi_score knapPI_16_200_1000_2 1000 8 5608
hill_climber_lexi_score knapPI_16_200_1000_2 1000 9 5324
hill_climber_lexi_score knapPI_16_200_1000_2 1000 10 5539
hill_climber_lexi_score knapPI_16_200_1000_2 1000 11 5606
hill_climber_lexi_score knapPI_16_200_1000_2 1000 12 5645
hill_climber_lexi_score knapPI_16_200_1000_2 1000 13 5905
hill_climber_lexi_score knapPI_16_200_1000_2 1000 14 5346
hill_climber_lexi_score knapPI_16_200_1000_2 1000 15 5483
hill_climber_lexi_score knapPI_16_200_1000_2 1000 16 5600
hill_climber_lexi_score knapPI_16_200_1000_2 1000 17 5198
hill_climber_lexi_score knapPI_16_200_1000_2 1000 18 5852
hill_climber_lexi_score knapPI_16_200_1000_2 1000 19 5841
hill_climber_lexi_score knapPI_16_200_1000_3 1000 0 7447
hill_climber_lexi_score knapPI_16_200_1000_3 1000 1 7121
hill_climber_lexi_score knapPI_16_200_1000_3 1000 2 7804
hill_climber_lexi_score knapPI_16_200_1000_3 1000 3 7438
hill_climber_lexi_score knapPI_16_200_1000_3 1000 4 7435
hill_climber_lexi_score knapPI_16_200_1000_3 1000 5 7512
hill_climber_lexi_score knapPI_16_200_1000_3 1000 6 7767
hill_climber_lexi_score knapPI_16_200_1000_3 1000 7 7808
hill_climber_lexi_score knapPI_16_200_1000_3 1000 8 7745
hill_climber_lexi_score knapPI_16_200_1000_3 1000 9 7703
hill_climber_lexi_score knapPI_16_200_1000_3 1000 10 7168
hill_climber_lexi_score knapPI_16_200_1000_3 1000 11 7502
hill_climber_lexi_score knapPI_16_200_1000_3 1000 12 7458
hill_climber_lexi_score knapPI_16_200_1000_3 1000 13 7572
hill_climber_lexi_score knapPI_16_200_1000_3 1000 14 7662
hill_climber_lexi_score knapPI_16_200_1000_3 1000 15 7748
hill_climber_lexi_score knapPI_16_200_1000_3 1000 16 7451
hill_climber_lexi_score knapPI_16_200_1000_3 1000 17 7774
hill_climber_lexi_score knapPI_16_200_1000_3 1000 18 7737
hill_climber_lexi_score knapPI_16_200_1000_3 1000 19 7510
hill_climber_lexi_score knapPI_16_200_1000_4 1000 0 9596
hill_climber_lexi_score knapPI_16_200_1000_4 1000 1 9763
hill_climber_lexi_score knapPI_16_200_1000_4 1000 2 9757
hill_climber_lexi_score knapPI_16_200_1000_4 1000 3 10364
hill_climber_lexi_score knapPI_16_200_1000_4 1000 4 10166
hill_climber_lexi_score knapPI_16_200_1000_4 1000 5 9537
hill_climber_lexi_score knapPI_16_200_1000_4 1000 6 10014
hill_climber_lexi_score knapPI_16_200_1000_4 1000 7 9366
hill_climber_lexi_score knapPI_16_200_1000_4 1000 8 9422
hill_climber_lexi_score knapPI_16_200_1000_4 1000 9 9967
hill_climber_lexi_score knapPI_16_200_1000_4 1000 10 9969
hill_climber_lexi_score knapPI_16_200_1000_4 1000 11 9941
hill_climber_lexi_score knapPI_16_200_1000_4 1000 12 10017
hill_climber_lexi_score knapPI_16_200_1000_4 1000 13 9856
hill_climber_lexi_score knapPI_16_200_1000_4 1000 14 9888
hill_climber_lexi_score knapPI_16_200_1000_4 1000 15 9395
hill_climber_lexi_score knapPI_16_200_1000_4 1000 16 9764
hill_climber_lexi_score knapPI_16_200_1000_4 1000 17 9621
hill_climber_lexi_score knapPI_16_200_1000_4 1000 18 9784
hill_climber_lexi_score knapPI_16_200_1000_4 1000 19 10005
